indexNumber,indexName,genusNumber,genusName,X,Y,pointOrder
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.768418695,-0.120036357,39
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.799445623,-0.051497451,40
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.867594149,-0.007669831,41
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.939875469,0.041675737,42
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.983525257,0.085325525,43
114,Hexaplex_3_138_1834_9187,138,Hexaplex,1.052298051,0.143141411,44
114,Hexaplex_3_138_1834_9187,138,Hexaplex,1.107476574,0.206588238,45
114,Hexaplex_3_138_1834_9187,138,Hexaplex,1.129390379,0.215413752,46
114,Hexaplex_3_138_1834_9187,138,Hexaplex,1.13430575,0.270102895,47
114,Hexaplex_3_138_1834_9187,138,Hexaplex,1.118433481,0.325258505,48
114,Hexaplex_3_138_1834_9187,138,Hexaplex,1.064878427,0.360482099,49
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.986759755,0.325229123,50
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.911206065,0.305697582,51
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.827562136,0.283783777,52
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.739379713,0.272826879,53
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.664812784,0.250913074,54
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.585130139,0.282390259,55
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.592502141,0.369087776,56
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.567559868,0.420486462,57
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.517283106,0.382395904,58
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.442300471,0.359478512,59
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.385813877,0.372137495,60
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.321579578,0.425414887,61
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.340493378,0.476825377,62
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.362407183,0.551392306,63
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.380008828,0.621326987,64
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.422329313,0.674604379,65
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.428148598,0.740342482,66
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.406234793,0.808491008,67
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.336055554,0.79875821,68
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.329536471,0.877166738,69
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.331241341,0.93024105,70
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.256192634,0.887576538,71
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.209333645,0.855411008,72
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.148308547,0.878304578,73
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.128974878,0.929095089,74
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.108824471,1.010704689,75
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.096165488,1.089105097,76
114,Hexaplex_3_138_1834_9187,138,Hexaplex,0.014555878,1.11593019,77
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.02108442,1.187470009,78
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.028137399,1.268192492,79
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.076741476,1.326008388,80
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.103371608,1.365119682,81
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.142262067,1.415187872,82
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.184582561,1.490379069,83
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.264241365,1.5,84
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.308512656,1.429518436,85
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.35083315,1.376241044,86
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.385405939,1.297840636,87
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.405812628,1.244563244,88
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.474585423,1.208661152,89
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.509762283,1.146006371,90
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.504441894,1.069235656,91
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.579633091,1.026915161,92
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.65220202,0.9963453,93
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.692939185,0.97406866,94
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.728900343,0.921251168,95
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.706986538,0.83760724,96
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.707962219,0.769054576,97
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.723208334,0.729943283,98
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.803586849,0.700146092,99
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.858095336,0.660797696,100
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.919120424,0.709341633,101
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.994416943,0.689189184,102
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.087137861,0.689189184,103
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.13430575,0.62566462,104
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.112391945,0.542020691,105
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.057430475,0.472065549,106
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.999614579,0.403292755,107
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.991866013,0.329276792,108
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.004896919,0.251030453,109
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.013779818,0.171065935,110
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-1.030215453,0.105186544,111
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.95956275,0.067404554,112
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.91719387,-0.007669831,113
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.872847508,-0.055196247,114
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.885505876,-0.127178253,115
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.810314679,-0.147584932,116
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.74608038,-0.178948529,117
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.779163806,-0.24639203,118
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.836749841,-0.307417118,119
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.76930634,-0.352946814,120
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.695444436,-0.333600345,121
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.643532402,-0.329898676,122
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.6109019,-0.336376917,123
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.590272148,-0.386207448,124
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.54674698,-0.411152632,125
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.599544108,-0.47217773,126
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.671526104,-0.522245921,127
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.624217425,-0.566471884,128
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.538609353,-0.549299957,129
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.515488011,-0.596302795,130
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.542632995,-0.618456888,131
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.611085897,-0.668946657,132
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.630288215,-0.670858526,133
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.645480863,-0.748209453,134
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.58623254,-0.774653037,135
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.529040922,-0.763696129,136
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.487848477,-0.785517501,137
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.487935654,-0.853629914,138
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.480010136,-0.922402708,139
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.515912218,-0.991175502,140
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.573728114,-1.059948297,141
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.579968695,-1.131930292,142
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.531123832,-1.147187732,143
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.531554634,-1.226198886,144
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.471525092,-1.28962747,145
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.434627454,-1.312169168,146
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.399481558,-1.370708547,147
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.360943373,-1.407767055,148
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.318622878,-1.482958252,149
114,Hexaplex_3_138_1834_9187,138,Hexaplex,-0.24022248,-1.5,150
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.122007696,-1.495937219,1
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.155898726,-1.433537111,2
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.178492744,-1.382433999,3
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.21694333,-1.321922518,4
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.263005139,-1.287157723,5
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.278484735,-1.241203132,6
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.329872664,-1.260526501,7
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.393096866,-1.279034647,8
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.460176349,-1.256440629,9
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.495820122,-1.257688897,10
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.545190741,-1.230912296,11
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.589881993,-1.208815071,12
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.624646788,-1.207941298,13
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.656102764,-1.176485321,14
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.705442744,-1.153017539,15
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.722323536,-1.121561554,16
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.774786077,-1.075499754,17
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.811125244,-1.034679609,18
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.86712659,-0.988055521,19
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.89020431,-0.953129149,20
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.923008534,-0.89493634,21
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.957986362,-0.834946562,22
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.000135839,-0.775967207,23
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.025768415,-0.710146329,24
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.037065419,-0.63838747,25
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.05843933,-0.570802589,26
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.054758698,-0.496899691,27
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.060272319,-0.443055989,28
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.090839993,-0.380243803,29
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.14021062,-0.330873184,30
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.172629534,-0.274480932,31
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.172629534,-0.207401448,32
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.172629534,-0.130963205,33
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.129172261,-0.108664519,34
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.084635846,-0.086193482,35
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.057859236,-0.067536085,36
115,Hexaplex_3_138_1834_9188,138,Hexaplex,1.020454186,-0.032640281,37
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.986391392,0.012050971,38
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.951626597,0.040874438,39
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.905564788,0.073891695,40
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.859502989,0.105048344,41
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.797488219,0.139869674,42
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.734858906,0.173207378,43
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.704773487,0.200713652,44
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.655402868,0.241366412,45
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.630749383,0.300663487,46
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.652967121,0.367898837,47
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.644225666,0.42199875,48
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.661211784,0.48928401,49
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.68330901,0.545592331,50
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.718073805,0.580037062,51
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.674053915,0.584219654,52
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.621390623,0.625641065,53
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.583300864,0.663675692,54
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.523863783,0.682126104,55
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.491177256,0.721423005,56
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.45641246,0.743143249,57
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.404432919,0.782369023,58
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.415729933,0.854127891,59
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.415729933,0.930566125,60
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.425879137,1.001849559,61
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.361902696,1.031934979,62
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.297926245,1.062020399,63
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.246274797,1.103828631,64
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.246274797,1.180266874,65
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.23163456,1.218688163,66
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.189789748,1.264558439,67
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.167195731,1.325020293,68
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.133304709,1.38742041,69
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.101366425,1.450629373,70
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.051995797,1.5,71
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.010613373,1.460936087,72
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.027460241,1.400268456,73
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.065522656,1.339596188,74
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.099413678,1.283813709,75
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.121025328,1.216327308,76
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.180322394,1.190921254,77
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.244298844,1.160835835,78
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.223680779,1.103933566,79
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.230070002,1.039500571,80
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.255610342,1.032333381,81
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.306217222,1.07632344,82
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.325353862,1.007811856,83
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.318995375,0.980367143,84
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.339988442,0.918285119,85
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.402835147,0.885472271,86
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.469914639,0.885472271,87
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.52870002,0.878501684,88
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.506106003,0.818039829,89
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.466681965,0.757931564,90
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.460917968,0.699857242,91
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.511589846,0.659532087,92
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.573989963,0.625641065,93
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.625456691,0.611687048,94
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.665374928,0.570304615,95
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.731978657,0.546561999,96
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.793327829,0.510133776,97
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.852099506,0.467482933,98
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.914499623,0.433591911,99
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.990937857,0.433591911,100
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-1.062696725,0.444888916,101
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-1.134455584,0.456185929,102
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-1.172629534,0.406009893,103
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-1.138738503,0.343609776,104
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-1.092728176,0.299464916,105
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-1.032060545,0.261391301,106
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.979381107,0.220008868,107
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.934689856,0.175317626,108
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.946689349,0.112626529,109
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.908410047,0.058661738,110
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.870336433,0.020588124,111
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.856227393,-0.050005964,112
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.822422257,-0.10582402,113
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.792747734,-0.169970662,114
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.769279943,-0.204735458,115
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.725243207,-0.251006835,116
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.686515086,-0.310094341,117
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.663047304,-0.360500692,118
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.630373104,-0.407763274,119
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.61086465,-0.476120847,120
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.543579381,-0.455675949,121
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.52947035,-0.523624126,122
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.504064297,-0.582921201,123
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.451179624,-0.623808129,124
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.400075979,-0.653018488,125
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.404432919,-0.721902684,126
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.427026937,-0.782364538,127
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.449620954,-0.84944403,128
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.47789358,-0.914171362,129
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.517403007,-0.967626617,130
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.560658437,-1.019530236,131
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.610029064,-1.068900864,132
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.664264125,-1.103021295,133
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.643636789,-1.154767546,134
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.579746073,-1.185059959,135
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.543043025,-1.233060021,136
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.512957596,-1.297036472,137
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.447780266,-1.324222682,138
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.371769438,-1.323190821,139
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.352981022,-1.355339971,140
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.314056849,-1.370467248,141
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.263220747,-1.414598752,142
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.201560339,-1.450275606,143
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.166795544,-1.473743388,144
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.098614415,-1.493677818,145
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.028916195,-1.5,146
115,Hexaplex_3_138_1834_9188,138,Hexaplex,-0.005448413,-1.465235205,147
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.01355641,-1.461740147,148
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.053992335,-1.493677818,149
115,Hexaplex_3_138_1834_9188,138,Hexaplex,0.122007696,-1.495937219,150
116,Hexaplex_3_138_1834_9189,138,Hexaplex,-0.032540667,-1.492369864,1
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.010918008,-1.440451832,2
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.053626257,-1.438631026,3
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.07237371,-1.407661159,4
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.100986719,-1.340502832,5
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.136102722,-1.276038136,6
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.167750408,-1.210136815,7
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.230221561,-1.194794558,8
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.301330522,-1.194794558,9
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.363329481,-1.172801084,10
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.433165743,-1.162634579,11
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.463418188,-1.116737564,12
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.508787173,-1.070804842,13
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.568332556,-1.024522226,14
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.623398941,-0.979495321,15
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.659035151,-0.915246102,16
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.701859942,-0.853974483,17
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.749548291,-0.800304462,18
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.763150263,-0.734829623,19
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.778554015,-0.662199843,20
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.816983752,-0.604694776,21
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.823741719,-0.565107931,22
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.825443109,-0.500858712,23
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.854335175,-0.433815966,24
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.825849649,-0.372297493,25
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.844924988,-0.301188532,26
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.892613346,-0.241931467,27
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.945241031,-0.190307386,28
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.968546054,-0.128851684,29
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.972954942,-0.056221904,30
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.940880056,0.003136819,31
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.877020139,-0.033439262,32
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.809977403,-0.062331319,33
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.758955441,-0.061849863,34
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.70450493,-0.035751323,35
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.640255711,-0.000115105,36
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.5788,0.023189909,37
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.511757263,0.033006636,38
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.492031198,0.103846053,39
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.49868272,0.164298592,40
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.511106537,0.230261435,41
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.530181877,0.301370396,42
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.547208214,0.365426819,43
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.599239392,0.417071705,44
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.660581948,0.459725214,45
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.700757565,0.502105576,46
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.665121355,0.528204116,47
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.636229297,0.555547203,48
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.564799536,0.537246344,49
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.493690575,0.518171004,50
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.423927,0.540494387,51
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.359373923,0.575397023,52
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.301277793,0.614189643,53
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.348966142,0.667859664,54
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.348966142,0.738968626,55
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.350660319,0.756826124,56
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.363832845,0.821075343,57
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.409006725,0.875786893,58
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.4390559,0.877223059,59
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.445400115,0.93867876,60
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.381840229,0.937828492,61
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.310731268,0.918753153,62
116,Hexaplex_3_138_1834_9189,138,Hexaplex,0.262648282,0.928290823,63
